Date,Strategy,VT,VOO,SPMO,QQQ
2021-10-28,216109.99822979543,169637.56106152647,195291.1512793372,214986.54850453473,276706.62394301983
2021-10-29,217514.7039415737,169242.02222359803,195638.2026624846,215733.5181266505,278065.1591327731
2021-11-01,212368.61584218204,170284.53874472887,196050.12667200138,214877.48955363565,279013.315175117
2021-11-02,214320.00488977903,170315.6657994264,196809.34765149935,216622.25642170923,280177.4879835009
2021-11-03,211306.35800370263,171452.98636460802,197994.5927744714,217123.22889146797,283148.8134203851
2021-11-04,212800.89867180854,171736.94789533917,198920.47787657578,216506.65688470608,286775.2249771335
2021-11-05,211581.32124529482,172289.61104918463,199596.36624115758,216708.15649409342,287046.60290779977
2021-11-08,213353.06522306454,172652.58090673748,199836.911449104,217687.9593562546,286655.5119688801
2021-11-09,213417.04229370347,172177.98966617594,199137.4686270996,217357.49172467092,284680.4750033824
2021-11-10,208849.12292484532,170518.2506456292,197535.00798817616,214938.41363337834,280495.35412338574
2021-11-11,210491.81097401303,171055.0981382167,197599.55537647713,215555.63709394058,281270.66888785246
2021-11-12,212109.7040981757,172192.36806080848,199067.28694616992,217865.76298051613,284227.3861171841
2021-11-15,211801.52289746318,172097.05268675883,199159.61770362366,217432.10348697248,284160.32370363874
2021-11-16,214729.3605954489,172396.81887642015,199918.856092541,218139.17241046578,286181.1031479339
2021-11-17,213408.2956795309,171764.28102084502,199437.01174634296,216977.22798793614,286329.94887820794
2021-11-18,214013.6819514381,171827.02827369256,200126.7924140428,217132.29211560098,289293.76025490864
2021-11-19,211803.74873169835,171052.24794090836,199751.40116704733,216429.21215813886,290904.04846533586
2021-11-22,208876.7666349374,170072.0008271326,199223.2903061377,216783.81144322426,287525.4404845735
2021-11-23,208145.43644393282,170039.9431202342,199482.40649132928,217191.56428998057,286212.8921266864
2021-11-24,210149.66043758643,170134.29300644583,199972.99936313502,217343.261734546,287132.10138297087
2021-11-25,210149.74697313874,170134.29300644583,199972.99936313502,217343.261734546,287132.10138297087
2021-11-26,205854.800882287,165851.50166476806,195624.5693686889,212500.07294522828,281687.5175701905
2021-11-29,210151.96080257563,167320.61672107433,197985.93020575726,215441.8409339034,287797.00554753235
2021-11-30,203785.7110603088,164807.63869161208,194197.78128451522,209428.19272458277,283569.1051779856
2021-12-01,198752.11403497256,163069.002414654,191965.5552408619,206560.44847595136,278743.67040890065
2021-12-02,203259.24416087547,165581.04897051962,194891.94301636054,211118.29106897948,280749.92855954054
2021-12-03,198513.94664818034,164047.79409574563,193169.07643816463,209251.54033384533,275867.04247627547
2021-12-06,198814.17298473764,165848.73819346534,195474.9468278653,210879.71990350453,278074.82877336687
2021-12-07,208610.339457019,169277.19941725626,199489.52732111403,215763.28218544283,286444.4015792881
2021-12-08,209245.91380413287,169908.8035281112,200049.5694333857,215991.43742244475,287723.4043459098
2021-12-09,204028.08151390412,168391.4186562033,198687.9523535774,214593.6090924039,283488.602223228
2021-12-10,207056.39439845498,169244.20477973565,200581.64711317874,215982.27733866687,286567.1789909177
2021-12-13,202594.29935698054,167537.19229755498,198803.21662788943,213314.13431208997,282425.91146161215
2021-12-14,197593.3339604372,166493.8274243824,197450.84735483638,211809.8794287134,279501.2154311649
2021-12-15,201672.71909321385,168594.93067760076,200534.6335597615,214179.48027105295,285869.36940476537
2021-12-16,198702.38433653375,167646.40004349133,198723.78152817948,213612.94385838843,278517.81814013905
2021-12-17,196345.7571617768,166113.2349352744,196662.91775425404,210090.301745736,277126.381440555
2021-12-20,192942.56888714427,164592.38372866294,194537.24836256937,206297.4950028256,274436.6535364017
2021-12-21,199980.9516404009,167377.92429880737,197986.92573747292,210444.32896610006,280574.9406791911
2021-12-22,203141.66413241092,168921.73705985103,199985.12301864597,212168.91207252548,283988.83190551883
2021-12-23,203799.17257831094,170003.81527776082,201216.5218866024,213810.1924589227,286127.06082940294
2021-12-27,209823.79012278776,171802.27788534324,204083.77651112297,215964.53490688934,290852.450237655
2021-12-28,208671.62483621787,171610.73916500932,203930.2145559935,215340.21408745155,289502.467816682
2021-12-29,208296.41372193067,171673.95843227097,204176.2773222523,216041.88361970332,289456.9912719618
2021-12-30,206989.47080580803,171530.22596065118,203599.7245690171,215437.60307057464,288589.89298764686
2021-12-31,206972.62850207233,171068.04328369105,203041.8066018501,214976.56169113977,286785.9061404868
2022-01-03,203019.06922731185,172054.60744823137,204287.09269929363,214965.30582507377,289543.8199561394
2022-01-04,200466.57274177737,172117.82477479684,204203.21056737192,218318.8367825313,285786.88182189426
2022-01-05,191599.64684652895,169188.15916425863,200294.36680858492,212983.7678404294,277007.0239393121
2022-01-06,193633.40673779888,169028.46558191665,200024.5483433705,213772.0785096847,276810.2341886315
2022-01-07,189885.47606439868,168789.18770278877,199331.86309252286,213424.31989532185,273810.2365130228
2022-01-10,189710.55290292753,168231.55807420655,199071.37813073173,212680.10712183977,273988.1776527219
2022-01-11,191890.1919546338,170173.2496330812,200813.93890894955,214471.25542083816,278100.8102612779
2022-01-12,192424.1933904201,171112.0199171961,201413.2801680751,215595.9220681652,279201.1502531771
2022-01-13,185225.759549463,168994.27161138342,198638.44042810771,213122.74742909928,272216.1500206627
2022-01-14,185908.87855279935,168977.85902238212,198698.64139493162,212471.85827723148,273907.49287883
2022-01-17,185909.09100025636,168977.85902238212,198698.64139493162,212471.85827723148,273907.49287883
2022-01-18,182084.8582443713,166080.11399979793,195217.40933966078,207060.40528767402,267088.3453296773
2022-01-19,181355.26701086704,165140.40711742183,193167.63642003745,204154.19227087114,264153.44364776363
2022-01-20,178997.93604581873,163786.81877760778,191043.5167837159,201334.63463782522,260721.27111979612
2022-01-21,173692.51795237995,161000.51555797263,187292.8046691316,197625.64925778625,253491.71853469033
2022-01-24,177799.62091155467,160793.11303174164,188073.33208173362,198300.73383074166,254649.84020682026
2022-01-25,173005.67173075062,159200.76009885437,185791.22197873058,196034.27752105249,248746.26755122904
2022-01-26,173494.3717306202,158483.96937714558,185372.72246565155,195033.7349445832,248355.1730027472
2022-01-27,172341.54015173763,157289.60939969524,184433.72064311535,194372.96887503233,245852.87264481568
2022-01-28,177379.12747933663,159883.97204078324,188950.79582696845,197523.14844063768,253560.89411096112
2022-01-31,182678.09257968626,163226.45596718785,192403.62521137964,201269.60877126275,261665.10770260927
2022-02-01,183341.40197256938,164515.4370248056,193658.1806417307,203756.8492354095,263442.84248401877
2022-02-02,186847.92022589504,165486.03229993363,195503.01693171912,207872.9766582587,265580.73068567907
2022-02-03,184010.7154056935,162285.89236473874,190962.25031623247,203021.5315289329,254813.7209660401
2022-02-04,182089.118874607,163001.78960323834,191858.96422554276,203759.83878739824,258025.35272064357
2022-02-07,181473.5694282953,162810.3298796481,191226.63584728024,202422.89466277714,255948.110624165
2022-02-08,180783.49825439064,164051.51939956934,192774.06446129995,204936.6449558201,258820.98417855
2022-02-09,185137.17330104622,166725.39914550583,195599.4502319451,208656.22069143603,264302.1129033567
2022-02-10,181428.8281765104,164321.22026198736,192164.76876998707,205553.76534043776,258319.73167997436
2022-02-11,179161.74877231862,161471.38096117307,188335.08376964397,201222.19588846085,250125.58508454307
2022-02-14,177697.89779313194,160659.06129177203,187721.4111721532,199612.09514380927,250433.41111135334
2022-02-15,179727.20791622187,163476.19018990427,190732.6946616206,202672.12669107987,256656.48630485346
2022-02-16,180877.9519401292,163969.19348364157,190960.20584113922,203723.5205239953,256589.65304037897
2022-02-17,178639.51063744703,160800.97823796337,186902.81778515648,197669.91022631215,248957.7021684601
2022-02-18,176867.74538112566,159670.35436399418,185708.23595415763,195959.99100001616,246117.08298282843
2022-02-21,176867.87444051576,159670.35436399418,185708.23595415763,195959.99100001616,246117.08298282843
2022-02-22,173379.25469199315,157775.63715181954,183677.1178850085,193577.16520721838,243643.92308273548
2022-02-23,172525.31805370463,155578.4798915194,180372.61013195876,189912.06284250383,237402.77088201971
2022-02-24,175260.74922089654,156230.73386693207,183142.22999866022,193161.8610374635,245376.34022709297
2022-02-25,181081.77673017725,159684.5227611528,187138.69855647464,198013.80651941724,249178.37414365596
2022-02-28,181361.97718232023,158697.13102546954,186669.13470928377,197143.26063541655,249918.3587792795
2022-03-01,182440.26619209914,156054.32222858115,183871.19963238688,192788.67612672798,246090.96318747324
2022-03-02,185982.34741074895,158377.9142519633,187244.9414940869,197070.9755241646,250217.04256395806
2022-03-03,187190.56394740258,156721.994932678,186305.91904020373,196137.15313834004,246641.73828217556
2022-03-04,190262.03248220735,154429.40440358233,184800.01075535992,192602.0493303416,243066.4907354982
2022-03-07,192185.5133911418,149510.36350424442,179348.4763465528,184657.0502671151,234102.56679235294
2022-03-08,188587.23502961575,149350.79563384957,177995.92048731822,184759.23646677876,233012.93447063555
2022-03-09,185950.69021455626,153855.03749094778,182735.93431601615,191496.16261007945,241396.58185944246
2022-03-10,189914.3406807371,152660.79977435488,181922.46520170834,190962.12295725686,238714.76674031455
2022-03-11,187063.484289641,150718.43825956754,179603.24494967837,188699.43505853968,233763.76712317512
2022-03-14,184256.74066886393,149778.89703627327,178292.48228964378,186946.3738156255,229273.90261781248
2022-03-15,184092.47685412838,152150.18030301377,182200.6372742633,190112.69657852143,236461.49707467895
2022-03-16,182713.42930023698,156972.75771148648,186271.42348269015,195793.6160369722,245226.57661904852
2022-03-17,188153.22902618206,158611.84034684117,188548.3927196831,198213.76255938294,248192.5327133827
2022-03-18,188502.47946366703,160298.6321594611,190630.07982740644,200837.09414620095,253269.2479348706
2022-03-21,193291.9455710575,159894.41497147604,190639.18424036886,202124.45189358128,252563.2205417565
2022-03-22,193541.39560697507,161713.20885079692,192851.04806392986,203582.07426959026,257523.36543688044
2022-03-23,195137.83399367935,159733.96897977625,190369.1822516741,201648.03589342695,253821.38191956715
2022-03-24,197235.28913922262,161536.77231430696,193196.535186145,204754.67576160785,259459.45784674937
2022-03-25,200333.09683996282,161903.36708226203,194175.47187700527,206365.80016399466,259240.995280216
2022-03-28,198767.2458196565,162429.52963618393,195513.54156585058,206204.30908965657,263248.91352383664
2022-03-29,196409.179468198,165062.13208900657,197984.62260568855,207571.71980684102,267776.08862825675
2022-03-30,197520.0497304201,164152.06990335824,196753.38975537923,206615.79943021227,264817.01846992224
2022-03-31,195655.10073326106,161678.18332239354,193731.61492210792,204124.36918015103,261533.38842738874
2022-04-01,197155.39187668293,162714.96635074832,194267.5976048965,204380.1683925522,261033.71919299822
2022-04-04,197387.800788463,164038.9970611403,195913.35845835516,204542.52976792047,266404.51578586566
2022-04-05,196445.4809720226,161676.83635854122,193493.1247064234,202638.65415598283,260488.65362008632
2022-04-06,198391.69395538024,159873.17230174618,191534.489701444,202837.67457976282,254832.56707982472
2022-04-07,202705.08776405195,160239.7228283078,192499.474083084,204205.0750825398,255436.28382055787
2022-04-08,206258.00973767124,159856.33041471837,192032.96507730908,204777.98805335953,251864.45160904183
2022-04-11,201096.87560957883,157621.8254900305,188708.12130761487,200697.77962177878,245905.69231427234
2022-04-12,204169.71724012968,156967.14766926615,188017.82455434537,200362.8019352585,244865.3180830947
2022-04-13,205764.08235078462,158897.51900244853,190139.15832199372,202097.32247676048,249839.29385485742
2022-04-14,206132.64904934022,157381.12655054053,187830.84802988943,200303.66266831043,244125.82666813527
2022-04-18,207458.31703982435,156933.9193030691,187863.29052994945,200325.85472075487,244311.40087323665
2022-04-19,207163.24463980616,158720.65190652316,190861.2146514888,202427.48920971798,249768.39115489635
2022-04-20,208098.71352653505,158847.93275244805,190716.44080206487,203360.8923195226,246124.73752730925
2022-04-21,202802.61645742998,156421.96492791988,187890.59784365652,199824.92709492976,241031.6661175951
2022-04-22,196847.2988313499,152879.0776609312,182765.9618749711,193411.85020753584,234719.95931397227
2022-04-25,195909.12883359543,153054.18123899508,183763.56457593484,193911.3499922488,237732.2849326969
2022-04-26,195898.24725498352,148873.026257251,178513.121711176,190762.71524634093,228759.87881906956
2022-04-27,196758.9706509488,149431.10110020285,178974.47958405616,189903.7883584354,228484.05722314044
2022-04-28,197390.5751530438,152526.3129255866,183455.18562996096,193807.7699828407,236594.5893206417
2022-04-29,195866.29593708765,148584.5469218874,176721.99746962203,186697.3525536903,225949.39211233638
2022-05-02,195955.79717605817,149062.83831901377,177831.4662320924,187393.81779880752,229718.80700192475
2022-05-03,197119.16943157217,149860.28422843223,178600.62015126058,188831.1859544226,229962.20807968505
2022-05-04,198248.98289786343,153450.12823409954,184013.83137898557,194437.29548215566,237733.54763478853
2022-05-05,197249.954000284,148215.9080955087,177555.74558741244,188995.85406003954,225761.973738624
2022-05-06,197389.12929953137,146747.48099338793,176441.14252494322,189154.9251714058,223056.1963063737
2022-05-09,194926.68299225898,141880.2948723459,170752.42783896707,182575.4445168295,214329.6053487376
2022-05-10,195329.19999594547,142374.54992113338,171190.48563208972,182684.50886100673,216930.95070068885
2022-05-11,195604.64208010506,140555.09350153332,168434.64112275676,181865.72604567322,210497.48013882662
2022-05-12,195180.54607707087,140347.30201969916,168303.8853451526,180980.18058880576,209998.30394922066
2022-05-13,196344.95930075855,144224.3205144557,172271.6852209044,185201.0630012907,217776.59141189905
2022-05-16,197375.8374499819,143761.15566432325,171655.93725846324,185350.11315815727,215251.2662866474
2022-05-17,198279.68709300843,146728.67562647042,175087.5152660059,188152.50328261944,220823.06941122396
2022-05-18,196035.4222375406,141845.65790310505,168158.5412204628,180508.66387959136,209984.4410145204
2022-05-19,195775.27107288197,142212.22894379921,167034.66071675197,179719.96922736912,208857.9810248889
2022-05-20,195106.44702027377,142610.75616299882,167076.41252421497,179371.79998865348,208207.42599441195
2022-05-23,195946.87368318447,144844.21472063914,170242.16792387108,183195.33634842985,211666.59595738215
2022-05-24,196009.03870812771,143615.16083201673,169015.6665176556,182323.22176071495,207165.89291327406
2022-05-25,196950.717249628,144635.9745996095,170423.58289521892,184140.95421672185,210062.6032220648
2022-05-26,197407.39449753403,147076.84400582852,173808.4653959287,187597.32155431499,215879.28338454
2022-05-27,198353.67586950824,150044.2491219477,178163.1847101761,191580.93970404923,222921.52123404227
2022-05-30,198374.54144179774,150044.2491219477,178163.1847101761,191580.93970404923,222921.52123404227
2022-05-31,197554.3823411329,149309.87715833195,177174.46778733446,189577.44021489657,222328.53798979297
2022-06-01,197391.7376658888,148192.53400876228,175691.56160414635,189008.95785056884,220683.0025264482
2022-06-02,197669.23936156265,151191.84234507242,179025.14101035375,191444.01212703888,226722.79949065813
2022-06-03,197861.56944145748,148766.1243613613,176129.42580987583,189824.33903048313,220823.68494826945
2022-06-06,197979.4092204529,149340.1098256078,176609.49316669657,190337.11625332476,221557.2666773554
2022-06-07,198167.1236262519,150440.64582287415,178334.44602015757,192508.50931912297,223465.95345094427
2022-06-08,197360.63934078443,148956.3104476472,176385.19958746032,190972.25844873686,221856.50810706872
2022-06-09,195919.55680131612,145589.2943797373,172240.00511934757,186899.83212950794,215914.32037641294
2022-06-10,195175.69572045305,141775.5342967614,167190.19436887323,182093.27301219275,208299.6208251837
2022-06-13,193130.15502974868,136493.82892546084,160750.94434457555,175651.60758007687,198616.10817213834
2022-06-14,193708.8235166612,136062.628371686,160349.8118031448,174315.7042222368,198974.9503908385
2022-06-15,194115.9005968091,138216.24634184863,162643.58647636388,175856.3904495873,203940.39505121246
2022-06-16,192967.58809669953,133875.99239841176,157304.74642600617,170676.2787266989,195713.32682715973
2022-06-17,191761.4659346519,134019.23984154474,157714.89002762048,168739.80767387405,198090.67027016028
2022-06-20,191782.3717747284,134019.23984154474,157714.89002762048,168739.80767387405,198090.67027016028
2022-06-21,193446.63615704424,136827.85998310958,161575.29140157587,174374.0208434726,203085.10876144035
2022-06-22,192471.08739774607,136056.12299635477,161234.69527966288,173937.17891011015,202787.39521643944
2022-06-23,190887.7620573044,136875.29899646365,162927.02491711514,173667.96122811965,205804.83710087882
2022-06-24,191764.68003359216,140988.73405461648,167995.04379735322,178561.2116873063,212852.39824097682
2022-06-27,192750.75105727094,140634.80188516347,167365.39361686233,178962.4245387836,211290.70445421716
2022-06-28,192870.00974621726,138641.8041599108,163751.72661320175,176916.5130112099,204853.76796691783
2022-06-29,192279.75371553306,138223.598307707,163832.0839310968,175919.85921493525,205039.98555827368
2022-06-30,192012.25804675318,137178.71153291035,162539.74103047454,174031.54147777817,202496.07026666292
2022-07-01,192640.4216695477,138030.02488678688,164206.236403529,175606.0096840335,203830.61763681148
2022-07-04,192660.69172697174,138030.02488678688,164206.236403529,175606.0096840335,203830.61763681148
2022-07-05,190882.55003857735,137306.4864712618,164496.26272083315,174498.7730207575,207317.2990451474
2022-07-06,190896.36511787117,137386.4702226944,165090.64838550426,174765.93091225642,208644.54509216908
2022-07-07,192523.64068267506,139571.51973700826,167510.78371100008,177714.64614526296,213106.22571851374
2022-07-08,192760.58793028787,139522.94778727167,167412.32186713952,177847.71852346984,213371.71212374012
2022-07-11,192578.51849326544,137449.63305846608,165520.7471023859,176039.92893083376,208812.8829861727
2022-07-12,191921.78467265124,136661.82556127198,163994.3408255171,174359.49192597458,206789.14466904203
2022-07-13,192346.0946559481,136179.35509533784,163231.07965697374,172950.62193663887,206361.33463885743
2022-07-14,191261.94101061812,135134.52656410934,162800.16908453396,171910.45709208524,207096.39089497007
2022-07-15,191542.0412934705,137399.88293629882,165875.76183389506,175496.07586310033,210850.01405353006
2022-07-18,191922.4072270378,137158.4512990504,164503.87731075904,174378.81027918257,209064.61289553685
2022-07-19,193099.63340095317,140661.11034369495,168965.19446210706,179442.51082552588,215490.25798251724
2022-07-20,193386.00152338017,141126.72086336077,170046.4294655731,179521.8983211138,218904.37771583768
2022-07-21,192675.88016313914,142620.72124167962,171764.3496746103,180127.55399972587,222043.99880631358
2022-07-22,192334.64544024374,141399.05799391237,170200.5089621941,178202.47740666047,218149.85362057807
2022-07-25,194052.53394834042,141928.98138950055,170368.82337991643,179977.8951728731,216905.9915770719
2022-07-26,194029.7216445554,140209.2575522736,168327.47392205967,178515.45374531063,212643.69325993556
2022-07-27,194889.3817222667,143599.30898084975,172732.6076203302,183029.26405091723,221625.29844454653
2022-07-28,196826.5969131215,144996.90352121743,174914.00949706993,185143.15653461425,223789.95446990404
2022-07-29,198403.4504942687,146747.94223032348,177474.58239648494,187769.84096759974,227868.1743687177
2022-08-01,197464.65476829984,146394.0573096184,176940.6673806775,186485.01578643167,227729.15183519365
2022-08-02,196744.33019472062,145252.794578993,175798.1829847049,185511.90904183994,227048.58589874275
2022-08-03,194151.24968635952,146971.692267502,178541.32420036205,186952.04041480992,233227.97490820478
2022-08-04,192487.8525399406,147212.31228713575,178400.67741336682,185201.3328434523,234316.46163081125
2022-08-05,196203.32183804622,146874.43325580284,178030.606297247,186071.6646045568,232401.0350910928
2022-08-08,197803.56656581606,147082.97966295094,177871.239928791,185735.38089554134,231648.2062281275
2022-08-09,200192.00377265975,146295.1759254302,177168.78344760725,186015.83949158617,229025.2725222279
2022-08-10,201109.94542452146,149524.47670374435,180876.2826949942,189185.35608736123,235413.8086719163
2022-08-11,202027.6695415762,149620.47668906415,180876.06753711752,190290.24384769014,234076.10635190227
2022-08-12,205069.75932299002,151644.64281148586,183970.2708972376,193308.89025968625,238630.49489257505
2022-08-15,206177.1705902832,151676.39959625027,184756.5957597206,193555.72960345878,240556.49066034931
2022-08-16,205801.31216792652,151852.69846613944,185079.40068484348,194007.06010088115,239991.31374156094
2022-08-17,205320.19123640924,150647.19256186942,183815.13365800108,192859.68836483228,237252.8898196452
2022-08-18,206779.20196830295,150662.81674250605,184381.39386322242,194071.777449668,237821.4165884656
2022-08-19,209075.86802236165,148557.53985621253,181839.18976979496,192227.29184044505,233184.05012491296
2022-08-22,206581.094763577,145809.50584266952,178009.55653831584,188941.7443480788,227044.97421914228
2022-08-23,207142.23081713362,145744.81232662275,177588.0028687732,189275.76075191709,226855.476797932
2022-08-24,208720.80791368487,146226.49806682934,178126.1723324746,189877.8870015818,227510.67540181873
2022-08-25,210161.79458197975,148346.96941247812,180719.45143209086,192269.64620130506,231530.46764557896
2022-08-26,206099.71007575057,143944.03471940986,174530.44295640485,186782.28744674058,222041.47923798833
2022-08-29,207203.49445689062,143156.3232225162,173378.5819540027,186325.41314066426,219852.09767746538
2022-08-30,204165.87790847567,141709.85549527023,171496.47137264622,184008.55471803236,217402.7564050875
2022-08-31,203482.12352270127,140793.5795082999,170148.0552020491,182197.741721573,216137.53799076955
2022-09-01,203267.31629275676,140279.0351566181,170672.13683129044,181895.01496323018,216229.71105303723
2022-09-02,201140.01823731326,139089.67005847115,168883.66684000954,180553.41908695508,213174.05809567214
2022-09-05,201140.1552673231,139089.67005847115,168883.66684000954,180553.41908695508,213174.05809567214
2022-09-06,201980.18063748875,138414.46208569448,168316.99518982857,179848.57418089037,211641.74540719448
2022-09-07,206186.52839169718,140422.4821088672,171331.6132482209,182226.92833994274,215914.13052067268
2022-09-08,208124.06838626094,141080.85501441648,172450.24044266585,183623.26763838175,217031.41384061016
2022-09-09,208846.61376640553,143763.72547889044,175109.03053645254,186306.4818544458,221772.9738980227
2022-09-12,209544.0729804411,145466.43009575378,177032.83618223184,187753.09229844736,224406.3325409548
2022-09-13,203571.65352862029,139762.16497157473,169317.7836814797,180748.0447266273,212102.62786677587
2022-09-14,205285.8715700034,140340.20473782683,169949.58388452337,181222.8343652322,213783.08479205548
2022-09-15,203751.45754282552,138909.81747472292,168053.43947896681,180132.63474317006,210222.2472508994
2022-09-16,203267.67135004347,137752.66175128578,166733.09476723275,179008.95210544617,208935.5921209654
2022-09-19,206683.85280489235,138596.51926801866,168010.91243339944,179233.5819611126,210560.37832738663
2022-09-20,204149.5884552264,136788.12102794903,166119.479679332,178104.099117046,208880.83841151826
2022-09-21,203967.7598271104,134624.62446889584,163198.12902430925,175916.9566016795,205140.22140017684
2022-09-22,203629.49471487597,133574.95672810505,161821.63694707127,175713.8148152425,202614.65874110974
2022-09-23,202453.852818498,130523.60933580103,159134.38615229217,170832.0244813713,199315.25640531754
2022-09-26,201927.024522314,128957.42142496615,157594.0665556333,168503.52102803424,198489.2892903265
2022-09-27,202412.6097489305,128521.23652688653,157149.12694026047,168970.69336151698,198567.24801504644
2022-09-28,203649.59633370442,131200.540501028,160232.94632668354,173533.7267658404,202514.1738767226
2022-09-29,202858.48484545219,128730.34159171692,156894.42445038518,171609.41295201698,196676.61037542546
2022-09-30,202568.64098297388,127374.0075387096,154505.65529285054,169469.5646467075,193341.23940073873
2022-10-03,203934.6179988047,130521.43465861493,158586.7330530595,174638.7592907982,197873.91798233558
2022-10-04,205203.61907045334,134944.09208442102,163396.4951922505,178837.86222618306,204091.52156564937
2022-10-05,204981.40028782102,134298.01519334098,163114.22555929417,179709.1777414092,203981.39737911857
2022-10-06,204563.11174440285,132796.43882231414,161397.8131034346,179239.92570974087,202374.42807655313
2022-10-07,203945.48336415418,129583.76361500114,156869.80737978272,176362.44715282394,194664.13251336818
2022-10-10,204203.9972015276,128485.74437280376,155698.85052671033,175280.25158724678,192717.3922736625
2022-10-11,204214.29481654667,127355.39821216944,154673.61331221857,175161.315496391,190069.21120799324
2022-10-12,203633.68289985022,127032.21780258778,154193.91175495659,174739.27727817843,190002.65247920912
2022-10-13,204764.1431107966,129759.87056002306,158227.86595750067,180042.91218583623,194455.49866048462
2022-10-14,203729.71670194494,127047.65884076776,154668.3890926919,176131.55594605257,188611.24826632146
2022-10-17,204480.86923844597,130388.69122787863,158594.2366961047,178579.03385358007,194835.67376918648
2022-10-18,205405.25991948368,131647.40829906633,160460.68367869922,180578.59932164627,196374.28319958094
2022-10-19,205262.52937048112,130258.84874902488,159350.84914719372,180756.01608896282,195656.90189174385
2022-10-20,204955.025568546,129645.09731923317,158043.55960857734,180306.99544086482,194657.4933149441
2022-10-21,206304.78207199337,132340.40472471988,161837.67086271686,184717.9206604194,199218.58506359148
2022-10-24,206828.65552492318,132598.284965143,163807.52858697693,187411.14577491107,201407.89298785708
2022-10-25,207213.807152124,135035.33539675525,166468.56382080933,187575.06253126584,205571.18673092176
2022-10-26,207613.90802411805,135067.25277387095,165227.0457203803,189395.97667018528,201028.7402106912
2022-10-27,208389.9447135944,134308.2209685896,164342.95980104225,189596.91414464862,197368.454038142
2022-10-28,209391.72082907945,136454.66962224714,168174.67536734158,192828.9088382419,203404.3560510755
2022-10-31,209384.28344879486,135485.83216269716,167031.9253506115,192457.3002334742,201038.4072006814
2022-11-01,209791.3883680973,135759.80569076174,166359.41849312535,192523.52185023125,198983.35222927365
2022-11-02,206595.06279407567,132902.42775455528,162118.22963816274,189797.83069490225,192163.57220773224
2022-11-03,209731.77973147298,131885.13083196766,160392.54487415202,190941.7270985712,188409.5111874333
2022-11-04,209502.10895191098,134967.7785615755,162738.51393157587,192654.78930877283,191437.50847811502
2022-11-07,210073.5433691961,135855.17264463202,164299.2851122732,193428.1917926102,193539.9973264506
2022-11-08,210034.42785485182,136823.2377808236,165192.40555869424,194639.39783651932,194948.28411745004
2022-11-09,205964.28403058482,134191.88390734862,161821.0764326847,189724.85807284323,190449.65760982945
2022-11-10,209934.96573245717,141455.02028657836,170669.48431611725,193727.85724710676,204496.00745598503
2022-11-11,205202.18624782495,143520.68769639556,172300.774016059,193086.84778888742,208261.1709308544
2022-11-14,206515.5079152351,142132.1513498261,170918.28799306162,192816.28483848425,206437.6401210861
2022-11-15,206293.2917993381,143568.34047121936,172328.54806560316,193657.0351380913,209291.76256909955
2022-11-16,205754.87127235436,142357.3726056248,171021.28771399724,192645.61642729957,206434.36442459564
2022-11-17,207457.11657208457,142018.00193044773,170527.41423920484,193520.00541826486,205977.1945539808
2022-11-18,209036.5469551229,142356.58196616432,171279.46388667633,194529.13446494442,205982.86431804355
2022-11-21,208603.8502953121,141516.8521009226,170677.4377816207,194056.52668288175,203862.98447025797
2022-11-22,214076.7101787752,143340.3653751585,172948.18423828317,197402.66945262178,206796.54482525907
2022-11-23,212440.50731230163,144437.54238598433,174029.3149969011,196983.94405567434,208869.72166688112
2022-11-24,212440.62912417756,144437.54238598433,174029.3149969011,196983.94405567434,208869.72166688112
2022-11-25,213239.80516762802,144598.55399223854,174010.29875329774,197518.16334584338,207494.48938944962
2022-11-28,210081.87041885167,142516.0044202183,171259.666152125,195129.5040612186,204449.26216191132
2022-11-29,210366.23349296325,142806.1287571568,170958.54551201945,195566.09224192135,202900.5807900626
2022-11-30,213435.0457008662,146695.65736552808,176214.75152045046,198528.2185682361,212145.2087102645
2022-12-01,212164.2730205758,147034.16398380304,176238.06841758668,197415.81307236681,212403.74658395807
2022-12-02,212843.61157237974,146953.03060679193,175983.95066639778,197684.04436936724,211556.21450581666
2022-12-05,209303.22216032082,144418.61619688355,172852.46283239688,194786.94816045478,208005.1135469898
2022-12-06,206668.9051642074,142884.84410581324,170355.6984803789,193102.1333559239,203694.92868897182
2022-12-07,208095.0298062128,142642.36670020406,170026.39762193046,192696.88186953656,202862.00224145513
2022-12-08,208383.8830889041,143723.37032835942,171366.15829331614,192998.8465970805,205260.3766454187
2022-12-09,204076.62964716842,142980.48281826323,170115.3359510397,190438.54823875913,203950.28910123912
2022-12-12,207537.68938205022,144303.59776991326,172541.13167582854,193568.96028704313,206507.70703414353
2022-12-13,206270.07893093367,145642.86329154437,173815.06825057577,193769.83443735275,208725.24519505448
2022-12-14,207140.54208242238,145045.22563615785,172766.3984128017,193532.98530554565,207176.73256238212
2022-12-15,205222.08018590725,141461.76411225207,168520.71144599348,190770.73425058616,200221.1301397946
2022-12-16,204223.0709053301,140137.87398261073,166512.93209735947,188850.3170979268,198311.19528692696
2022-12-19,203957.1406750206,139288.74057946113,165078.76804167475,188409.0998585408,195523.6693604534
2022-12-20,204488.87101506288,139613.5175247347,165329.89900311318,188949.6809626366,195369.8873995112
2022-12-21,207343.86367869526,141434.17129954713,167800.35118861325,191656.67818529074,198201.42020133932
